place,rainfall,groundwater_refilled_total,groundwater_refilled_nonirrigated,groundwater_refilled_irrigated,groundwater_used_total,groundwater_used_nonirrigated,groundwater_status,land_total,land_nonirrigated,land_irrigated,year,state
boarijor,1166.83602924202,2879.72,2879.42,0.3,701.86,701.86,safe,34390.0,24931.0,1059.0,2023,Unknown
bishnugarh,1342.93063666144,2116.42,2116.42,0.0,1139.64,1139.64,safe,41700.0,27995.0,89.0,2023,Unknown
bermo,1211.5,1636.28,1636.28,0.0,2063.89,2063.89,over_exploited,10082.0,9270.0,0.0,2023,Unknown
lohardaga,1252.7,3443.82,3443.82,0.0,641.91,641.91,safe,16168.0,13444.0,0.0,2023,Madhya Pradesh
barwadih,1251.8,2516.86,2516.86,0.0,1131.17,1131.17,safe,43536.0,30933.0,0.0,2023,Unknown
ratu,1327.6,1375.66,1375.66,0.0,441.88,441.88,safe,10100.0,8378.0,0.0,2023,Unknown
giridih,1242.1,4052.26,4052.26,0.0,2957.52,2957.52,semi_critical,39141.0,38141.0,0.0,2023,Jharkhand
chinia,1092.77531775814,1630.26,1630.26,0.0,136.37,136.37,safe,28583.0,24313.0,470.0,2023,Unknown
chandwa,1242.63574186431,4693.5,4693.5,0.0,992.7,992.7,safe,58786.0,39594.0,292.0,2023,Unknown
peshrar,1246.34544386019,1933.84,1933.84,0.0,164.28,164.28,safe,38467.0,32166.0,164.0,2023,Unknown
koderma,1129.6,1062.5,1061.38,1.12,736.43,736.43,semi_critical,29012.0,14634.0,0.0,2023,Unknown
jagannathpur,1338.0,1098.19,1098.19,0.0,250.04,250.04,safe,30996.0,23396.0,0.0,2023,Unknown
herhang,1427.7,1545.52,1545.52,0.0,256.25,256.25,safe,25197.0,18529.0,0.0,2023,Unknown
chas,1207.58073759127,3636.65,3636.65,0.0,2036.27,2036.27,safe,57395.0,53920.0,175.0,2023,Unknown
senha,1238.16189555126,3984.0,3984.0,0.0,442.8,442.8,safe,21246.0,17885.0,210.0,2023,Unknown
garu,1251.8,1166.78,1166.78,0.0,678.85,678.85,safe,22298.0,14098.0,0.0,2023,Unknown
fatepur,1443.8,1355.2,1355.2,0.0,738.82,738.82,safe,28109.0,13563.0,0.0,2023,Unknown
kharaondhi,1113.9,1312.48,1312.48,0.0,789.78,789.78,safe,14108.0,11108.0,0.0,2023,Unknown
ormanjhi,1327.6,1494.59,1480.04,14.55,1127.83,1127.83,semi_critical,22812.0,19012.0,0.0,2023,Unknown
manatu,1044.1,1754.63,1754.63,0.0,567.9,567.9,safe,29530.0,21150.0,0.0,2023,Unknown
kundahit,1443.8,854.93,854.93,0.0,426.11,426.11,safe,29874.0,7770.0,0.0,2023,Unknown
poreyahat,1216.4,2674.26,2611.8,62.46,854.74,854.74,safe,47005.0,35205.0,0.0,2023,Unknown
karra,1352.47206703911,2331.89,2331.89,0.0,724.16,724.16,safe,50745.0,26195.0,1550.0,2023,Unknown
seraikela,1289.58357120369,1814.19,1813.66,0.53,575.77,575.77,safe,27748.0,18817.0,241.0,2023,Unknown
raidih,1382.0,3263.48,3262.95,0.53,392.32,392.32,safe,51096.0,42648.0,0.0,2023,Unknown
manika,1251.8,2471.97,2471.97,0.0,462.63,462.63,safe,33886.0,24386.0,0.0,2023,Unknown
birni,1242.1,2328.31,2326.51,1.8,1160.04,1160.04,safe,31998.0,27997.0,0.0,2023,Unknown
bandgaon,1311.33290471904,2245.37,2245.37,0.0,403.78,403.78,safe,47008.0,30488.0,620.0,2023,Unknown
kumardungi,1338.0,3499.39,3499.39,0.0,178.8,178.8,safe,29324.0,25786.0,0.0,2023,Unknown
noamundi,1338.0,2727.28,2727.28,0.0,307.27,307.27,safe,62520.0,42221.0,0.0,2023,Unknown
sarath,1309.6,2779.02,2779.02,0.0,1088.95,1088.95,safe,31788.0,23006.0,0.0,2023,Unknown
itki,1327.6,2204.73,2204.73,0.0,298.4,298.4,safe,9959.0,8135.0,0.0,2023,Unknown
jamshedpur urban,1441.2,2510.41,2510.41,0.0,2860.29,2860.29,over_exploited,12920.0,12920.0,0.0,2023,Jharkhand
majhgaon,1312.79916472178,2697.14,2692.16,4.98,262.58,262.58,safe,27423.0,23963.0,460.0,2023,Unknown
dhurki,1103.41542909874,1009.69,1009.65,0.04,361.52,361.52,safe,21146.0,16102.0,153.0,2023,Unknown
jamua,1236.30001037667,3726.54,3724.29,2.25,1536.82,1536.82,safe,47847.0,38368.0,180.0,2023,Unknown
ramna,1077.09836475889,1205.67,1204.68,0.99,615.4,615.4,safe,15421.0,11590.0,396.0,2023,Unknown
bharno,1233.90414123082,1402.81,1402.81,0.0,126.43,126.43,safe,30185.0,21646.0,2598.0,2023,Unknown
pakardanr,1535.86589949561,1930.6,1930.6,0.0,190.96,190.96,safe,30131.0,26468.0,297.0,2023,Unknown
dhanbad,1393.6,7790.18,7790.18,0.0,5735.0,5735.0,semi_critical,46729.0,43807.0,0.0,2023,Jharkhand
barhi,1347.2,2266.41,2266.41,0.0,1036.3,1036.3,safe,36617.0,27499.0,0.0,2023,Unknown
shikaripara,1475.5,5217.86,5217.86,0.0,493.72,493.72,safe,43920.0,41457.0,0.0,2023,Unknown
gumia,1211.5,4379.35,4379.35,0.0,1375.99,1375.99,safe,65070.0,56439.0,0.0,2023,Unknown
bansjor,1553.1,973.21,973.21,0.0,76.74,76.74,safe,16450.0,13480.0,0.0,2023,Unknown
satbarwa,752.723255813954,718.41,718.41,0.0,402.35,402.35,safe,13935.0,7595.0,2940.0,2023,Unknown
bengabad,1242.1,3343.24,3342.54,0.7,980.98,980.98,safe,40255.0,36154.0,0.0,2023,Unknown
ghaghra,1371.06932970334,4716.63,4715.93,0.7,866.03,866.03,safe,53014.0,42271.0,337.0,2023,Unknown
tisri,1242.1,4162.96,4161.01,1.95,411.15,411.15,safe,42956.0,32855.0,0.0,2023,Unknown
kurdeg,1553.1,1274.16,1274.16,0.0,212.45,212.45,safe,26230.0,16850.0,0.0,2023,Unknown
khunti,1385.49565131449,2831.62,2831.62,0.0,499.07,499.07,safe,45400.0,34251.0,1162.0,2023,Unknown
jhinkpani,1338.0,1351.46,1351.46,0.0,289.92,289.92,safe,12357.0,10059.0,0.0,2023,Unknown
kolebira,1539.73076481636,4087.39,4087.39,0.0,429.16,429.16,safe,43736.0,38006.0,330.0,2023,Unknown
sunderpahari,1216.4,2857.78,2857.78,0.0,270.87,270.87,safe,32679.0,24979.0,0.0,2023,Unknown
chandan kiyari,1211.5,2870.97,2870.97,0.0,812.6,812.6,safe,37474.0,34848.0,0.0,2023,Unknown
sagma,1103.44902267396,793.38,793.38,0.0,385.58,385.58,safe,9983.0,7602.0,72.0,2023,Unknown
torpa,1432.5,2801.75,2801.75,0.0,525.33,525.33,safe,45229.0,27401.0,0.0,2023,Unknown
purbi tundi,1393.6,765.03,765.03,0.0,190.03,190.03,safe,12087.0,7686.0,0.0,2023,Unknown
angara,1327.6,2423.37,2419.34,4.03,707.33,707.33,safe,40158.0,29959.0,0.0,2023,Unknown
kasmar,1211.5,1170.97,1170.97,0.0,533.28,533.28,safe,19529.0,18327.0,0.0,2023,Unknown
dhalbhumgarh,1426.59973340443,982.92,982.92,0.0,272.72,272.72,safe,17613.0,11139.0,114.0,2023,Unknown
untari,1057.09809100418,1850.49,1850.49,0.0,948.22,948.22,safe,19796.0,14516.0,780.0,2023,Unknown
potka,1441.2,4247.18,4247.18,0.0,461.68,461.68,safe,59422.0,45817.0,0.0,2023,Unknown
nawabazar,1036.40476229044,978.64,974.74,3.9,288.23,288.23,safe,16076.0,12256.0,91.0,2023,Unknown
barhait,1574.0,4204.77,4204.77,0.0,362.89,362.89,safe,30882.0,23682.0,0.0,2023,Unknown
nimdih,1306.1,1680.53,1680.53,0.0,322.63,322.63,safe,23502.0,19065.0,0.0,2023,Unknown
gudri,1317.68021255768,1851.91,1851.91,0.0,132.87,132.87,safe,41648.0,35212.0,543.0,2023,Unknown
hatgamaria,1338.0,2846.14,2846.14,0.0,149.31,149.31,safe,30358.0,26114.0,0.0,2023,Unknown
jharia,0.0,0.0,0.0,0.0,,,Hilly Area,0.0,0.0,0.0,2023,Unknown
tarhasi,1044.1,1306.87,1306.87,0.0,568.31,568.31,safe,14946.0,10704.0,0.0,2023,Unknown
nala,1443.8,2360.63,2360.63,0.0,532.23,532.23,safe,41384.0,27665.0,0.0,2023,Punjab
gawan,1242.1,3929.98,3929.98,0.0,2240.49,2240.49,safe,42956.0,35175.0,0.0,2023,Unknown
simdega,1535.87682284447,3144.22,3144.22,0.0,486.81,486.81,safe,44667.0,39237.0,440.0,2023,Unknown
sonaraithadhi,1305.2947845402,967.07,967.07,0.0,628.42,628.42,semi_critical,13484.0,11218.0,37.0,2023,Unknown
pakuria,1674.8,4067.69,4067.69,0.0,377.24,377.24,safe,27901.0,21901.0,0.0,2023,Unknown
ranka,1113.9,1684.09,1682.59,1.5,326.46,326.46,safe,42743.0,27027.0,0.0,2023,Unknown
gande,1242.1,3229.7,3229.1,0.6,676.13,676.13,safe,36610.0,32910.0,0.0,2023,Unknown
dulmi,1309.2,561.76,561.76,0.0,303.53,303.53,safe,11349.0,8085.0,0.0,2023,Unknown
padma,1257.44251576797,736.56,736.56,0.0,221.5,221.5,safe,12657.0,10507.0,750.0,2023,Unknown
mahagama,1116.96598996526,2710.73,2710.73,0.0,485.12,485.12,safe,15955.0,11896.0,1059.0,2023,Unknown
silli,1304.33732822478,2957.59,2957.59,0.0,2693.15,2693.15,critical,28959.0,19232.0,343.0,2023,Unknown
basia,1370.02560917909,3165.49,3165.49,0.0,468.41,468.41,safe,40276.0,33523.0,293.0,2023,Unknown
bundu,1294.27503388724,1938.48,1938.48,0.0,397.72,397.72,safe,26419.0,19419.0,500.0,2023,Unknown
chanho,1308.17323578003,1489.67,1489.67,0.0,726.54,726.54,safe,27285.0,20875.0,310.0,2023,Unknown
medinagar urban,1044.1,1434.57,1434.57,0.0,297.31,297.31,safe,2358.0,2358.0,0.0,2023,Unknown
manoharpur,1338.0,5776.29,5775.6,0.69,473.83,473.83,safe,96115.0,90561.0,0.0,2023,Unknown
garhwa,969.272201694048,1813.18,1813.18,0.0,680.08,680.08,safe,27355.0,15307.0,2284.0,2023,Unknown
thakurghanti,1051.90875452985,1281.08,1275.68,5.4,358.48,358.48,safe,8444.0,4534.0,709.0,2023,Unknown
pathalgoda,1151.0,1021.4,1021.4,0.0,443.63,443.63,safe,13698.0,12515.0,0.0,2023,Unknown
kisko,1252.7,3392.88,3392.88,0.0,343.01,343.01,safe,25330.0,21074.0,0.0,2023,Unknown
jamtara,1443.8,1693.1,1693.1,0.0,613.13,613.13,safe,32875.0,17267.0,0.0,2023,Unknown
patratu,1309.2,3350.53,3350.53,0.0,1889.01,1889.01,safe,32123.0,28440.0,0.0,2023,Unknown
daltonganj,1044.1,2013.27,2013.27,0.0,773.24,773.24,safe,13282.0,12502.0,0.0,2023,Unknown
goelkera,1338.0,4532.42,4532.42,0.0,203.12,203.12,safe,54938.0,45474.0,0.0,2023,Unknown
gumla,1382.0,4365.49,4365.49,0.0,861.32,861.32,safe,53974.0,36891.0,0.0,2023,Unknown
pathna,1574.0,2481.35,2481.35,0.0,273.48,273.48,safe,16316.0,14316.0,0.0,2023,Unknown
khelari,1327.6,972.07,972.07,0.0,753.38,753.38,semi_critical,13034.0,10809.0,0.0,2023,Unknown
taljhari,1574.0,977.06,977.06,0.0,245.31,245.31,safe,15823.0,3727.0,0.0,2023,Unknown
ghatsila,1426.93197731977,1681.65,1681.65,0.0,410.76,410.76,safe,34635.0,22002.0,220.0,2023,Unknown
chandil,1306.1,2363.54,2363.48,0.06,470.47,470.47,safe,37373.0,27069.0,0.0,2023,Unknown
mandu,1309.2,4078.63,4078.63,0.0,2351.47,2351.47,safe,44236.0,34896.0,0.0,2023,Unknown
rahe,1282.2366389687,830.02,830.02,0.0,192.58,192.58,safe,17905.0,12437.0,440.0,2023,Unknown
bishrampur,1044.1,1521.67,1521.67,0.0,285.51,285.51,safe,22856.0,17120.0,0.0,2023,Unknown
deoghar,1309.6,2840.11,2840.11,0.0,1222.58,1222.58,safe,44949.0,32745.0,0.0,2023,Jharkhand
baliapur,1393.6,1586.26,1585.36,0.9,1570.83,1570.83,over_exploited,15117.0,12117.0,0.0,2023,Unknown
khuntpani,1338.0,4433.43,4432.92,0.51,297.98,297.98,safe,41399.0,30399.0,0.0,2023,Unknown
bero,1327.6,4004.75,4004.75,0.0,1105.23,1105.23,safe,28805.0,23529.0,0.0,2023,Unknown
ramkanda,1113.9,1291.31,1291.31,0.0,242.55,242.55,safe,22185.0,17171.0,0.0,2023,Unknown
tundi,1393.6,1909.47,1909.47,0.0,758.86,758.86,safe,27458.0,17459.0,0.0,2023,Unknown
kanhachatti,1146.24864633035,1816.84,1816.84,0.0,345.18,345.18,safe,25915.0,18576.0,77.0,2023,Unknown
bajpur,1465.3,9985.4,0.0,9985.4,4476.28,,safe,33822.0,0.0,33822.0,2023,Unknown
sahaspur,2183.6,13118.81,0.0,13118.81,5107.29,,safe,40756.47,0.0,28864.88,2023,Unknown
sitarganj,1465.3,11435.22,0.0,11435.22,4485.26,,safe,43706.0,0.0,43706.0,2023,Unknown
doiwala,2183.6,24369.45,0.0,24369.45,6805.42,,safe,64669.13,0.0,56968.1,2023,Unknown
jaspur,1465.3,9500.55,0.0,9500.55,4736.25,,safe,26004.0,0.0,26004.0,2023,Unknown
khatima,1465.3,18456.97,0.0,18456.97,10909.58,,safe,62395.0,0.0,62395.0,2023,Unknown
raipur,2183.6,8502.74,0.0,8502.74,3463.12,,safe,39813.69,0.0,20488.66,2023,Chhattisgarh
narsan,1020.0,9554.08,0.0,9554.08,3576.31,,safe,26767.23,0.0,26767.23,2023,Unknown
rudrapur,1465.3,12476.68,0.0,12476.68,6780.91,,safe,43912.0,0.0,43912.0,2023,Unknown
bahadrabad,1020.0,12957.64,0.0,12957.64,9108.89,,semi_critical,87702.94,0.0,39900.0,2023,Unknown
gadarpur,1465.3,10132.17,0.0,10132.17,5606.59,,safe,35823.0,0.0,35823.0,2023,Unknown
kashipur,1465.3,7624.34,0.0,7624.34,5197.26,,semi_critical,21403.99,0.0,21403.99,2023,Unknown
vikasnagar,2183.6,10723.24,0.0,10723.24,5026.47,,safe,42253.46,0.0,34520.04,2023,Unknown
haldwani,1711.0,12479.71,0.0,12479.71,8944.6,,semi_critical,100058.0,0.0,22409.0,2023,Unknown
roorkee,1020.0,6968.92,0.0,6968.92,4289.03,,safe,23310.28,0.0,23310.28,2023,Unknown
bhagwanpur,1020.0,8451.77,0.0,8451.77,5726.98,,semi_critical,53579.55,0.0,31505.0,2023,Unknown
laksar,1020.0,6197.43,0.0,6197.43,3680.25,,safe,23458.45,0.0,23458.45,2023,Unknown
kotabagh,1711.0,7327.49,0.0,7327.49,2162.15,,safe,52138.51,0.0,18555.0,2023,Rajasthan
tengnoupal,0.0,0.0,0.0,0.0,,,Hilly Area,121300.0,0.0,0.0,2023,Unknown
ukhrul north,0.0,0.0,0.0,0.0,,,Hilly Area,100800.0,0.0,0.0,2023,Unknown
nungba,0.0,0.0,0.0,0.0,,,Hilly Area,107600.0,0.0,0.0,2023,Unknown
phungyar phaisat,0.0,0.0,0.0,0.0,,,Hilly Area,67900.0,0.0,0.0,2023,Unknown
moirang,1987.59,5178.73,5178.73,0.0,253.1,253.1,safe,21600.0,21600.0,0.0,2023,Unknown
ukhrul south,0.0,0.0,0.0,0.0,,,Hilly Area,55500.0,0.0,0.0,2023,Unknown
thanlon,0.0,0.0,0.0,0.0,,,Hilly Area,106300.0,0.0,0.0,2023,Unknown
imphal west ii,1384.88,3995.91,3995.91,0.0,412.87,412.87,safe,23800.0,23800.0,0.0,2023,Unknown
thoubal,1276.78,4984.98,4984.98,0.0,392.55,392.55,safe,32400.0,32400.0,0.0,2023,Unknown
imphal east i,1717.14,4991.36,4991.36,0.0,812.31,812.31,safe,23290.0,23290.0,0.0,2023,Unknown
mao-maram,0.0,0.0,0.0,0.0,,,Hilly Area,103700.0,0.0,0.0,2023,Unknown
tipaimukh,0.0,0.0,0.0,0.0,,,Hilly Area,111500.0,0.0,0.0,2023,Unknown
kakching,1276.78,2952.48,2952.48,0.0,310.65,310.65,safe,19000.0,19000.0,0.0,2023,Unknown
sadar hills east,0.0,0.0,0.0,0.0,,,Hilly Area,93300.0,0.0,0.0,2023,Unknown
imphal west i,1384.88,4703.47,4703.47,0.0,452.49,452.49,safe,28100.0,28100.0,0.0,2023,Unknown
bishnupur,1987.59,6735.14,6735.14,0.0,358.77,358.77,safe,28000.0,28000.0,0.0,2023,Unknown
tamenglong,0.0,0.0,0.0,0.0,,,Hilly Area,85800.0,0.0,0.0,2023,Unknown
tamenglong north,0.0,0.0,0.0,0.0,,,Hilly Area,119400.0,0.0,0.0,2023,Unknown
kamjong,0.0,0.0,0.0,0.0,,,Hilly Area,110400.0,0.0,0.0,2023,Unknown
ukhrul central,0.0,0.0,0.0,0.0,,,Hilly Area,119800.0,0.0,0.0,2023,Unknown
churachandpur,2133.46,8287.09,8287.09,0.0,461.14,461.14,safe,59000.0,32100.0,0.0,2023,Unknown
imphal east ii,1717.14,9956.98,9956.98,0.0,273.08,273.08,safe,47610.0,47610.0,0.0,2023,Unknown
sadar hills west,0.0,0.0,0.0,0.0,,,Hilly Area,76500.0,0.0,0.0,2023,Unknown
chandel,0.0,0.0,0.0,0.0,,,Hilly Area,68700.0,0.0,0.0,2023,Unknown
singngat,0.0,0.0,0.0,0.0,,,Hilly Area,97700.0,0.0,0.0,2023,Unknown
chakpikarong,0.0,0.0,0.0,0.0,,,Hilly Area,141300.0,0.0,0.0,2023,Madhya Pradesh
tamenglong west,0.0,0.0,0.0,0.0,,,Hilly Area,126300.0,0.0,0.0,2023,Unknown
paomata,0.0,0.0,0.0,0.0,,,Hilly Area,53600.0,0.0,0.0,2023,Unknown
churachandpur north,0.0,0.0,0.0,0.0,,,Hilly Area,82500.0,0.0,0.0,2023,Unknown
mayiladuthurai,1364.66830059966,10809.45,10785.22,24.23,9235.89,9235.89,critical,25993.11,25993.11,0.0,2023,Unknown
perambur,1158.4833268167,420.37,420.37,0.0,467.09,467.09,over_exploited,1856.6349,1856.6349,0.0,2023,Unknown
bodinayakanur,1085.22717801577,4382.1,3846.76,535.34,2329.32,2329.32,safe,34244.45,34068.05,0.0,2023,Unknown
uthangarai,653.159493502198,7909.61,7904.17,5.44,10301.58,10301.58,over_exploited,52731.785,40070.855,0.0,2023,Unknown
guindy,1454.75538633211,333.73,333.73,0.0,367.83,367.83,over_exploited,2137.6077,2137.6077,0.0,2023,Unknown
thiruchirapalli-west,785.0,713.12,381.63,331.49,136.16,136.16,safe,6845.985,6845.985,0.0,2023,Unknown
peraiyur,820.286681651929,10045.1,9001.69,1043.41,6483.82,6483.82,semi_critical,81364.46,56108.46,0.0,2023,Unknown
dindigul west,995.264702482125,6364.01,6144.78,219.23,6983.89,6983.89,over_exploited,57542.14,55086.27,0.0,2023,Unknown
kumarapalayam,704.0,5840.36,5203.21,637.15,4209.09,4209.09,semi_critical,18703.76,18703.76,0.0,2023,Unknown
pappireddipatti,879.796846411347,7089.53,7075.2,14.33,6941.78,6941.78,over_exploited,56087.695,47910.18,0.0,2023,Unknown
dharmapuri,1000.0,4938.96,4931.72,7.24,3651.86,3651.86,semi_critical,33486.905,23508.715,0.0,2023,Madhya Pradesh
tambaram,1325.3,1198.2,1197.99,0.21,362.88,362.88,safe,8433.52,8433.52,0.0,2023,Unknown
thirupattur,964.0,5884.2,5687.36,196.84,1121.45,1121.45,safe,48287.59,46713.77,0.0,2023,Unknown
tiruvannamalai,944.372561868171,11951.18,11848.54,102.64,9423.68,9423.68,semi_critical,51503.775,51491.83,0.0,2023,Unknown
avinashi,690.158907542272,3788.35,3788.35,0.0,3381.19,3381.19,critical,44663.33,44663.33,0.0,2023,Unknown
ilayankudi,721.0,6741.89,6741.89,0.0,1712.06,1712.06,safe,41145.62,41145.62,0.0,2023,Unknown
orathanadu,1134.45387021088,20323.08,19681.54,641.54,17516.4,17516.4,critical,58548.36,58548.36,0.0,2023,Unknown
erode,806.306001906189,4245.85,4245.85,0.0,2865.01,2865.01,semi_critical,17763.19,17763.19,0.0,2023,Tamil Nadu
ambattur,1321.0,1597.4,1597.4,0.0,2933.38,2933.38,over_exploited,5704.735,5704.735,0.0,2023,Unknown
sankarapuram,1120.62208014011,15904.41,15594.79,309.62,8755.27,8755.27,safe,67156.97625,62845.40625,0.0,2023,Unknown
gudalur,2178.3090635549,3170.23,3149.44,20.79,32.15,32.15,safe,50638.32,18079.33,0.0,2023,Karnataka
krishnarayapuram,707.527255717458,4789.61,3664.54,1125.07,4158.76,4158.76,critical,35030.26,34878.26,0.0,2023,Andhra Pradesh
pochampalli,835.020868702856,5495.54,5487.85,7.69,5169.62,5169.62,over_exploited,32718.98,29227.14,0.0,2023,Unknown
kotagiri,1454.32601164653,2030.36,1964.01,66.35,261.4,261.4,safe,39665.2,19461.59,0.0,2023,Rajasthan
velacheri,1372.8,262.05,262.05,0.0,332.99,332.99,over_exploited,2077.4679,2077.4679,0.0,2023,Unknown
palayankottai,2227.74286665755,7823.91,7152.84,671.07,2002.47,2002.47,safe,31308.93,30509.19,0.0,2023,Unknown
valangaiman,1023.89357866101,2492.72,2237.54,255.18,3100.67,3100.67,over_exploited,20324.11,20324.11,0.0,2023,Unknown
kamuthi,873.58612244898,7326.6,7326.6,0.0,702.27,702.27,safe,57847.0,57847.0,0.0,2023,Unknown
thiruverumbur,749.593059204598,8646.43,7336.11,1310.32,141.75,141.75,safe,26812.54,26578.51,0.0,2023,Unknown
valapady,867.554293389306,4160.03,3340.73,819.3,5811.04,5811.04,over_exploited,31495.21,29423.84,0.0,2023,Unknown
natham,1054.3324900494,4091.55,3638.38,453.17,2948.93,2948.93,semi_critical,55700.03,33472.87,0.0,2023,Unknown
tharangambadi,919.304532630322,8059.94,7405.24,14.82,16873.55,9666.91,over_exploited,27643.0,18710.615,0.0,2023,Unknown
kangeyam,551.742325412172,7287.82,7287.82,0.0,6238.02,6238.02,critical,84645.48,84269.835,0.0,2023,Unknown
k v kuppam,947.8,2051.93,2050.86,1.07,2770.16,2770.16,over_exploited,16769.6,16769.6,0.0,2023,Unknown
denkanikottai,783.633436522063,7883.41,7856.03,27.38,4655.53,4655.53,safe,89463.845,74105.315,0.0,2023,Unknown
sattur,718.600754716981,5747.91,4676.25,1071.66,2285.77,2285.77,safe,41496.46,41496.46,0.0,2023,Unknown
ottapidaram,498.827000617977,7242.35,5841.72,1400.63,2102.8,2102.8,safe,73239.645,72146.645,0.0,2023,Unknown
madhavaram,1414.80933166696,1161.31,1161.31,0.0,757.44,757.44,safe,3612.645,3612.645,0.0,2023,Unknown
katpadi,971.357650561856,3844.52,3843.71,0.81,2933.68,2933.68,semi_critical,26827.18,26827.18,0.0,2023,Unknown
purasaivakkam,1048.00448712413,295.15,295.15,0.0,422.69,422.69,over_exploited,1727.7904,1727.7904,0.0,2023,Unknown
gummudipoondi,1291.0,11012.45,11008.9,3.55,4259.88,4259.88,safe,42836.905,39826.8,0.0,2023,Unknown
thiruvottiyur,1112.55424126018,1182.56,1175.15,7.41,1563.95,1563.95,over_exploited,5587.785,5587.785,0.0,2023,Unknown
sholingur,863.4,4280.13,4277.38,2.75,2870.71,2870.71,semi_critical,28784.485,28784.485,0.0,2023,Unknown
sathyamangalam,727.376158132466,7216.45,7216.45,0.0,6718.92,6718.92,over_exploited,51328.865,51328.865,0.0,2023,Unknown
egmore,1494.9,373.13,373.13,0.0,453.92,453.92,over_exploited,1766.8957,1766.8957,0.0,2023,Unknown
ambasamudram,3459.0,10140.49,9728.48,412.01,460.92,460.92,safe,71271.04,14524.84,0.0,2023,Unknown
villupuram,1020.3,13561.69,13561.69,0.0,8621.52,8621.52,safe,43014.24,43014.24,0.0,2023,Unknown
tiruttani,1212.26867911979,10568.7,10532.79,35.91,6087.48,6087.48,safe,45450.505,43179.805,0.0,2023,Unknown
tondiarpet,764.2,102.33,102.33,0.0,146.1,146.1,over_exploited,1301.7624,1301.7624,0.0,2023,Unknown
manamadurai,1004.0,6465.93,6331.62,134.31,1015.53,1015.53,safe,32867.46,31830.93,0.0,2023,Tamil Nadu
thiruthuraipoondi,0.0,9216.85,0.0,0.0,0.0,,salinity,39764.0,0.0,0.0,2023,Unknown
vridhachalam,1177.39179492189,9569.59,9569.59,0.0,9218.25,9218.25,over_exploited,50631.69,50574.29,0.0,2023,Unknown
ponneri,1339.96834496665,20846.6,17690.58,31.42,7002.75,6451.32,safe,67655.295,58840.645,0.0,2023,Unknown
kuttanallur,1077.20622239759,2877.44,2492.46,384.98,1663.52,1663.52,safe,16549.73,16549.73,0.0,2023,Unknown
manamelkudi,1044.0,6000.31,2854.53,518.31,255.39,220.55,safe,24408.685,9420.185,0.0,2023,Unknown
thiruvattar,1691.06812669193,4009.51,2353.43,1656.08,114.48,114.48,safe,14779.0,14776.0,0.0,2023,Unknown
attur,982.119659789544,4812.55,3609.07,1203.48,7084.86,7084.86,over_exploited,27190.515,26666.435,0.0,2023,Unknown
eral,648.556440379335,9413.07,8182.09,1230.98,1373.54,1373.54,safe,23406.23,23406.23,0.0,2023,Unknown
killiyur,1331.63075892144,3183.4,1852.72,1330.68,457.2,457.2,safe,11945.861,11945.861,0.0,2023,Unknown
srivlliputhur,895.890754716981,7307.57,7079.54,228.03,5327.57,5327.57,semi_critical,35220.63,23433.62,0.0,2023,Unknown
walajabad,1192.33848879709,7233.27,7216.39,16.88,3878.86,3878.86,safe,22900.3,22900.3,0.0,2023,Unknown
avadi,1358.15220875929,4613.26,4611.33,1.93,3474.21,3474.21,semi_critical,18580.355,18251.355,0.0,2023,Unknown
walajapet,930.700862163985,4040.17,4036.38,3.79,3682.14,3682.14,over_exploited,29440.455,29440.455,0.0,2023,Unknown
manmangalam,610.1,3364.6,2092.08,1272.52,3317.09,3317.09,over_exploited,20411.125,20393.125,0.0,2023,Unknown
mambalam,1486.52811318434,98.09,98.09,0.0,135.9,135.9,over_exploited,1436.5733,1436.5733,0.0,2023,Unknown
ambur,865.116098991702,2612.21,2612.21,0.0,3124.56,3124.56,over_exploited,19397.2,18905.625,0.0,2023,Unknown
kadayampatti,946.0,3022.75,2490.18,532.57,3666.2,3666.2,over_exploited,26554.895,25561.89,0.0,2023,Unknown
chengalpattu,1226.28709100909,3096.59,3093.52,3.07,2329.18,2329.18,semi_critical,24382.13,19790.935,0.0,2023,Unknown
mudukulathur,713.196027725682,6269.14,6269.14,0.0,638.47,604.66,safe,48082.385,39621.0,0.0,2023,Unknown
tirupattur,836.15154403369,4694.73,4694.73,0.0,6030.92,6030.92,over_exploited,56243.88,55403.26,0.0,2023,Unknown
kunnam,869.0,6569.95,3968.08,2601.87,3748.85,3748.85,safe,42850.66,41799.075,0.0,2023,Unknown
thirumayam,880.467206486831,10234.42,9463.28,771.14,3425.26,3425.26,safe,49477.42,46277.14,0.0,2023,Unknown
thiruvaiyaru,894.486228939664,5148.23,4925.01,223.22,5374.59,5374.59,over_exploited,15985.915,15985.915,0.0,2023,Unknown
karimangalam,898.381481781234,7260.84,7255.62,5.22,8219.53,8219.53,over_exploited,34548.59,33484.43,0.0,2023,Tamil Nadu
chinna selam,1253.66799122014,8883.68,8657.92,225.76,8257.78,8257.78,over_exploited,43929.585,33863.865,0.0,2023,Unknown
vandavasi,1182.02836766513,16508.94,16457.21,51.73,14672.0,14672.0,critical,68953.265,68928.3,0.0,2023,Unknown
sivagiri,722.965753020624,7329.65,5120.12,2209.53,4222.78,4222.78,safe,36964.3,18243.67,7184.85,2023,Unknown
titagudi,1359.87752010241,8409.95,8409.95,0.0,9058.92,9058.92,over_exploited,46100.55,46099.565,0.0,2023,Unknown
