place,rainfall,groundwater_refilled_total,groundwater_refilled_nonirrigated,groundwater_refilled_irrigated,groundwater_used_total,groundwater_used_nonirrigated,groundwater_status,land_total,land_nonirrigated,land_irrigated,year
parvathagiri,931.529330511958,5597.91863000745,3096.13627811499,5597.91863000745,2887.73,1431.27574394464,safe,16142.1561404,0.0,15656.9972791892,2024
hathanoora,879.653274212381,2007.21260890773,2007.21260890773,4280.6680785216,1222.06,1222.06,safe,16615.53,15913.14,0.0,2024
konijerla,1063.22409993686,6913.93218027664,3096.13627811499,6913.93218027664,1246.15,1431.27574394464,safe,24453.84,0.0,23964.7632,2024
ramadugu,880.442219459215,3136.98282765146,2719.97034205111,417.012485600355,2038.39,1891.45,semi_critical,13336.0,12331.0,935.0,2024
madugulapally,765.173060658967,5887.79190670778,541.057816564966,5346.73409014281,2199.77,422.35,safe,21999.0,4506.0,17493.0,2024
penchikalpet,1172.73617098785,4535.42548905575,4535.42548905575,4280.6680785216,1087.71,1087.71,safe,21871.0,18418.0,0.0,2024
manoor,832.367026879427,895.640774406137,895.640774406137,4280.6680785216,229.54,229.54,safe,11008.07,9520.61,0.0,2024
velgatoor,1013.39604060864,4326.32452500887,3096.13627811499,4326.32452500887,706.86,1431.27574394464,safe,12861.93,0.0,11989.49,2024
julurpad,1122.25431040372,3820.6020713163502,3820.6020713163502,4280.6680785216,2389.86,2389.86,safe,23490.7874751053,22316.2481013501,0.0,2024
kondapur,807.578686366237,1437.85837667316,1437.85837667316,4280.6680785216,772.36,772.36,safe,12994.63,12357.63,0.0,2024
ranjal,1004.0,2935.1,150.48,2784.62,738.49,72.63,safe,10259.26,1831.0,8428.26,2024
mogdampalle,961.588520728477,1206.54899672797,1206.54899672797,4280.6680785216,602.26,602.26,safe,16490.0,15100.0,0.0,2024
maripeda,1661.79998631823,5782.37907709405,3096.13627811499,5782.37907709405,2486.23,1431.27574394464,safe,24545.398244226,0.0,24299.9442617837,2024
bejjur,1272.01918071064,3869.01417948609,3869.01417948609,4280.6680785216,534.48,534.48,safe,30968.0,25030.0,0.0,2024
kollapur,678.382007147546,7840.45443437067,4238.78645723511,3601.66797713557,878.01,382.34,safe,69785.0,53651.0,14904.0,2024
tandur,1067.27599788093,4037.73572213443,4037.73572213443,4280.6680785216,1817.55,1817.55,safe,17900.0,17681.0,0.0,2024
mancherial,1078.03188136557,959.014250412825,959.014250412825,4280.6680785216,370.53,370.53,safe,3554.0,3554.0,0.0,2024
kammarpalle,959.0,3530.98,3243.64,287.34,2624.7,2431.79,semi_critical,21529.9,19136.9,1859.0,2024
manoharabad,798.489349017898,1661.07736238558,1661.07736238558,4280.6680785216,1250.82,1250.82,semi_critical,8777.43,8757.23,0.0,2024
mamda,1025.22732169218,8415.45059397435,3723.84207322784,4691.60852074651,2058.24,1266.55,safe,30956.0,18905.778,9981.04,2024
bazarhathnoor,1251.92005636199,2760.46974733461,2760.46974733461,4280.6680785216,1323.53,1323.53,safe,24967.0,22947.4,0.0,2024
sangem,950.609461452028,4011.51746686797,3096.13627811499,4011.51746686797,2187.85,1431.27574394464,safe,15864.095886,0.0,15388.17300942,2024
chityal,1003.82479856154,5348.38920784826,3096.13627811499,5348.38920784826,2171.66,1431.27574394464,safe,20278.1,0.0,20278.1,2024
koheda,861.480908572663,2662.88702853763,2662.88702853763,4280.6680785216,1732.76,1732.76,semi_critical,21276.771136,18996.191136,0.0,2024
nizamabad_north,1055.4534510791,1373.06474584244,88.193043181692,1284.87170266075,264.09,72.19,safe,3815.95,421.95,3394.0,2024
sarangapur,1064.19028209213,6273.32527900286,2991.98310608969,3281.34217291316,1458.57,775.95,safe,27867.0,13526.752,8696.528,2024
thirumalayapalem,1010.4,5018.79214769131,5018.79214769131,4280.6680785216,3789.18,3789.18,semi_critical,23354.0,23024.575,0.0,2024
raikode,837.856234113199,1390.26735968012,1390.26735968012,4280.6680785216,298.77,298.77,safe,17536.5101,15789.0901,0.0,2024
lingapur,1152.11629007073,1487.27193166161,1487.27193166161,4280.6680785216,238.23,238.23,safe,15662.0,15522.0,0.0,2024
charakonda,641.714594807238,2341.18009606361,1552.82854029951,788.351555764098,985.19,787.46,safe,15737.0,12111.0,3141.0,2024
sathupalle,1133.09647265947,7781.31607532257,3300.76607532257,4480.55,4050.75,1776.72,safe,26912.06,16062.2588,10311.56,2024
tirumalgiri,828.103585529336,1249.57362179782,1249.57362179782,4280.6680785216,820.77,820.77,semi_critical,4013.0,4013.0,0.0,2024
nelakondapalle,992.0,5915.35252574056,3096.13627811499,5915.35252574056,2127.27,1431.27574394464,safe,18403.79,0.0,18035.7142,2024
akkannapeta,900.935954928536,2751.58105365696,2751.58105365696,4280.6680785216,1611.66,1611.66,safe,18247.696426,17126.156426,0.0,2024
atmakur,656.953622359096,4840.05248178546,437.002628163649,4403.04985362181,973.34,184.22,safe,12692.0,1848.0,10430.0,2024
sirikonda,1367.4336716856,2342.59189393644,2342.59189393644,4280.6680785216,707.59,707.59,safe,20070.0,19338.6,0.0,2024
kagaznagar,1136.6981040583,5373.02639805352,1482.64112198482,3890.3852760687,1419.44,357.44,safe,23304.0,6424.0,14233.0,2024
chilkur,788.875532066908,7210.26426188843,3096.13627811499,7210.26426188843,916.85,1431.27574394464,safe,11897.0,0.0,11897.0,2024
hasanparthy,990.650904700497,4801.01596568316,1456.73825774878,3344.27770793437,2390.26,670.47,safe,15985.46,7105.11,8400.73,2024
pargi,805.6,2362.45,2362.45,0.0,1257.51,1257.51,safe,22275.0,22275.0,0.0,2024
shayampet,1128.92994982755,4813.28157415152,3096.13627811499,4813.28157415152,2056.73,1431.27574394464,safe,11742.32,0.0,11271.3,2024
ramannapeta,742.235586732636,7023.28577609138,1566.82810348701,5456.45767260437,2992.61,912.81,safe,22933.8548719437,9203.7439288551,13730.1109430886,2024
shankarampet_a,850.52,2198.05516765208,2198.05516765208,4280.6680785216,1540.65,1540.65,semi_critical,13065.67,12976.67,0.0,2024
pedda_adiserlapalle,577.744043206507,3704.49618274715,4.09516425120773,3700.40101849594,1239.08,7.8,safe,18700.0,87.0,17837.0,2024
yerravalli,610.304067509502,3226.48119369682,27.852864063341,3198.62832963348,534.06,18.48,safe,16136.0,375.0,15761.0,2024
singareni,1080.80576350702,2321.13789703836,2321.13789703836,4280.6680785216,1630.89,1630.89,semi_critical,23246.61,22781.6778,0.0,2024
nadigudem,790.30153256705,4678.80065228603,723.907721637259,3954.89293064877,1076.18,283.91,safe,11758.0,4962.0,6783.0,2024
mahabubnagar_rural,675.573180127589,2273.40939745433,2273.40939745433,4280.6680785216,1409.34,1409.34,safe,16628.0987454472,16577.0987454472,0.0,2024
metpalle,1111.85024377091,3853.91752827003,1921.15235918001,1932.76516909002,1794.32,1083.02,safe,21309.0,9864.7,9105.3,2024
ramachandrapuram,846.4,497.472832674765,497.472832674765,4280.6680785216,173.0,173.0,safe,4677.5342,4604.5342,0.0,2024
nizamsagar,1000.21978277695,1681.79119565311,1566.05193287661,115.739262776495,645.4,598.43,safe,7972.07100069041,7082.44984363739,385.908539053015,2024
nampally,828.103585529336,333.489496373152,333.489496373152,4280.6680785216,289.95,289.95,critical,1071.0,1071.0,0.0,2024
nagalgidda,835.138962004275,900.09724680271,900.09724680271,4280.6680785216,152.59,152.59,safe,11194.18,9505.18,0.0,2024
suryapet,798.422619491723,7541.05450680207,1252.09326616066,6288.96124064141,1681.28,725.31,safe,21445.0,9096.0,12349.0,2024
raghunadhapalem,1070.40283319103,2999.63283898836,2815.90990966662,183.722929321736,2936.01,2838.0,over_exploited,19340.24,18376.7952,595.0,2024
alair,743.300276056215,2962.25915849746,2962.25915849746,4280.6680785216,2675.16,2675.16,critical,18544.3312651464,18544.3312651464,0.0,2024
rajampet,952.355017748894,1891.74109159916,1891.74109159916,4280.6680785216,1107.88,1107.88,safe,12199.9190611089,11481.0806891089,0.0,2024
devaruppala,841.664220929647,2533.21499709249,116.070632690421,2417.14436440207,981.57,69.62,safe,13664.0,751.0,12487.0,2024
narsapur,871.461163392936,2915.22517959406,2915.22517959406,4280.6680785216,2229.74,2229.74,semi_critical,17808.96,15936.47668,0.0,2024
nidamanur,759.835077428784,9079.39122263484,205.558436339075,8873.83278629577,2308.01,218.89,safe,21221.0,1489.0,19732.0,2024
tamsi,1177.57987136778,2053.22553492857,2053.22553492857,4280.6680785216,721.48,721.48,safe,14030.0,12240.2,0.0,2024
midjil,625.782183027388,1987.43594178308,1987.43594178308,4280.6680785216,1559.7,1559.7,semi_critical,16287.127883448,16011.127883448,0.0,2024
nawabpet,764.5,1726.6,1726.6,0.0,860.29,860.29,safe,16393.5,16384.9815,0.0,2024
mangapet,1321.67905569624,8033.14097668043,2613.12097668043,5420.02,3403.7,1605.36,safe,32200.08,16367.14,15514.45,2024
pitlam,985.741614065053,3397.35973790049,3397.35973790049,4280.6680785216,1435.37,1435.37,safe,18261.365034399,18010.055028399,0.0,2024
nizamabad_south,1052.94791734995,102.971450537337,3096.13627811499,102.971450537337,99.59,1431.27574394464,over_exploited,389.0,0.0,272.0,2024
vemulawada,945.751243499008,2523.71935109383,2523.71935109383,4280.6680785216,1400.09,1400.09,safe,8690.0,8516.7,0.0,2024
gajwel,744.176172041634,3288.24447866781,3288.24447866781,4280.6680785216,2047.58,2047.58,safe,21577.048148,20150.048148,0.0,2024
sarangapur,1046.52328737282,3422.68151382666,3096.13627811499,3422.68151382666,997.6,1431.27574394464,safe,13723.0,0.0,12321.0,2024
dhoolmitta,674.052124527254,996.56054324239,996.56054324239,4280.6680785216,679.03,679.03,semi_critical,7069.86442,7030.86442,0.0,2024
machareddy,953.488489915134,2428.48840309286,2428.48840309286,4280.6680785216,1377.51,1377.51,safe,14468.6065340494,14038.9705820494,0.0,2024
laxmidevipalli,1118.80795493124,2964.56367486065,2964.56367486065,4280.6680785216,1028.98,1028.98,safe,28511.722238377,27086.1361264581,0.0,2024
rongkhang,1122.2,7790.0,7790.0,0.0,393.86,393.86,safe,75751.0,45926.0,0.0,2024
chinthong,1122.2,5559.86,5559.86,0.0,156.43,156.43,safe,75647.0,32805.0,0.0,2024
golaghat east,1751.7,13484.33,13484.33,0.0,662.77,662.77,safe,38347.0,38330.0,0.0,2024
dhakuakhana,3270.3,13809.78,13809.78,0.0,889.08,889.08,safe,27324.0,26992.0,0.0,2024
boitamari,3102.4,16894.08,16894.08,0.0,4850.7,4850.7,safe,33883.0,30842.365592609,0.0,2024
lakwa,2412.4,3500.85,3500.85,0.0,240.96,240.96,safe,9338.0,9256.0,0.0,2024
rani (part),1896.2,5267.06,5267.06,0.0,1181.54,1181.54,safe,28657.0,15966.0,0.0,2024
barpeta,2051.5,8167.13,8167.13,0.0,3410.76,3410.76,safe,20538.0,20435.0,0.0,2024
borkhola,3311.9,7470.35,7470.35,0.0,117.01,117.01,safe,32483.88,21868.64,0.0,2024
kapili (part),1884.8,1948.41,1948.41,0.0,303.32,303.32,safe,5382.0,5366.0,0.0,2024
jamadarhat,2752.8,3354.06,3354.06,0.0,871.48,871.48,safe,7000.0,6431.76,0.0,2024
dhekiajuli,1978.7,28745.07,28745.07,0.0,1954.87,1954.87,safe,73585.0,71440.0,0.0,2024
titabor,2265.3,26882.3,26882.3,0.0,958.96,958.96,safe,41909.7,40179.0,0.0,2024
golakganj (part),2752.8,5802.82,5802.82,0.0,1538.01,1538.01,safe,12220.0,12220.0,0.0,2024
dhemaji,2859.3,20192.12,20192.12,0.0,739.05,739.05,safe,46774.65,46737.63,0.0,2024
rani (part),1813.4,2697.75,2697.75,0.0,262.95,262.95,safe,8311.0,7339.0,0.0,2024
sonari,2412.4,10770.48,10770.48,0.0,439.42,439.42,safe,29348.0,28852.0,0.0,2024
goreswar,3274.6,22621.72,22621.72,0.0,668.96,668.96,safe,33048.0,32837.47,0.0,2024
palonghat,3311.9,4338.53,4338.53,0.0,78.49,78.49,safe,12720.96,12601.8,0.0,2024
khoirabari (part),1957.8,2698.22,2698.22,0.0,256.37,256.37,safe,8671.72,8607.27,0.0,2024
bilasipara (part),3102.4,704.63,704.63,0.0,40.48,40.48,safe,1351.0,1308.0,0.0,2024
bhergaon,1957.8,14455.82,14455.82,0.0,1318.8,1318.8,safe,46094.92,46038.87,0.0,2024
guwahati,1813.4,5704.04,5704.04,0.0,3265.19,3265.19,semi_critical,26200.0,20042.0,0.0,2024
hatidhura (part),3102.4,4370.64,4370.64,0.0,294.3,294.3,safe,9229.0,9157.0,0.0,2024
pachim-mangaldai,1951.2,8309.65,8309.65,0.0,3415.2,3415.2,safe,22190.0,22071.6,0.0,2024
majuli,2265.3,32268.21,32268.21,0.0,2913.65,2913.65,safe,78801.64,78234.0,0.0,2024
sonai,3311.9,5102.78,5102.78,0.0,128.89,128.89,safe,15144.0,15034.69,0.0,2024
rampur,1896.2,5384.2,5384.2,0.0,843.02,843.02,safe,16457.0,15781.0,0.0,2024
barjalenga,3311.9,6055.51,6055.51,0.0,86.44,86.44,safe,17945.64,17850.28,0.0,2024
lahoal,2649.4,38038.55,38038.55,0.0,1198.1,1198.1,safe,91287.0,90365.76,0.0,2024
nowboicha,3270.3,13545.24,13545.24,0.0,795.8,795.8,safe,22770.0,22493.0,0.0,2024
rowta,1957.8,3821.06,3821.06,0.0,404.12,404.12,safe,11870.8,11870.02,0.0,2024
tamulpur,3274.6,17241.4,17241.4,0.0,670.72,670.72,safe,34476.0,34282.22,0.0,2024
salchapra,3311.9,2689.28,2689.28,0.0,69.78,69.78,safe,7988.46,7927.38,0.0,2024
nilip,1122.2,10428.58,10428.58,0.0,163.04,163.04,safe,107157.0,44942.0,0.0,2024
demow,2412.4,21913.61,21913.61,0.0,1246.81,1246.81,safe,58856.0,58710.0,0.0,2024
barbhag,1896.2,2503.4,2503.4,0.0,789.17,789.17,safe,7220.0,7047.0,0.0,2024
sarukhetri,2051.5,4752.24,4752.24,0.0,1898.65,1898.65,safe,11410.0,11353.0,0.0,2024
sisiborgaon,2859.3,40506.95,40506.95,0.0,1368.12,1368.12,safe,93873.0,93758.91,0.0,2024
itakhuli,2322.6,6698.96,6698.96,0.0,940.17,940.17,safe,18950.0,18551.0,0.0,2024
behali,1978.7,10995.5,10995.5,0.0,886.74,886.74,safe,36220.0,35926.0,0.0,2024
jorhat central,2265.3,8045.35,8045.35,0.0,890.59,890.59,safe,22808.0,22353.0,0.0,2024
saikhowa,2322.6,12088.8,12088.8,0.0,816.16,816.16,safe,33731.0,33458.0,0.0,2024
chatia,1978.7,12954.8,12954.8,0.0,1042.03,1042.03,safe,41632.0,41058.0,0.0,2024
baskandi,3311.9,2818.37,2818.37,0.0,55.08,55.08,safe,8253.48,8200.74,0.0,2024
mandia,2051.5,27103.58,27103.58,0.0,9292.62,9292.62,safe,61614.0,61305.0,0.0,2024
lakhipur,3311.9,3709.36,3709.36,0.0,44.87,44.87,safe,12380.22,10934.32,0.0,2024
barhampur,1884.8,5591.0,5591.0,0.0,1727.44,1727.44,safe,17481.0,15848.0,0.0,2024
rongmongway,1122.2,10657.49,10657.49,0.0,130.11,130.11,safe,112166.0,45926.0,0.0,2024
sualkuchi,1896.2,4773.83,4773.83,0.0,637.77,637.77,safe,13289.0,13034.0,0.0,2024
madhupur,1896.2,2363.59,2363.59,0.0,780.24,780.24,safe,6959.0,6943.0,0.0,2024
nayeralga,2752.8,3330.3,3330.3,0.0,1006.03,1006.03,safe,7299.0,7289.33,0.0,2024
rongjuli,2583.2,10262.27,10262.27,0.0,2474.18,2474.18,safe,24806.0,24077.62,0.0,2024
krishnai,2583.2,8816.85,8816.85,0.0,2381.64,2381.64,safe,23712.0,20637.96,0.0,2024
chayani barduar,1896.2,10862.87,10862.87,0.0,1328.62,1328.62,safe,30398.0,23856.0,0.0,2024
mayang,1884.8,20974.56,20974.56,0.0,3163.85,3163.85,safe,65313.0,60522.0,0.0,2024
khagorijan,1884.8,4071.77,4071.77,0.0,1410.87,1410.87,safe,10729.0,10566.0,0.0,2024
karunabari,3270.3,10348.7,10348.7,0.0,846.94,846.94,safe,20493.0,20244.0,0.0,2024
balipara,1978.7,10342.84,10342.84,0.0,1180.44,1180.44,safe,33462.0,33360.0,0.0,2024
chaiduar,1978.7,15814.93,15814.93,0.0,1271.22,1271.22,safe,52040.0,51322.0,0.0,2024
golaghat central,1751.7,9683.78,9683.78,0.0,584.65,584.65,safe,26895.0,26842.0,0.0,2024
north west jorhat,2265.3,12651.88,12651.88,0.0,1096.92,1096.92,safe,26799.4,26711.0,0.0,2024
murkongselek,2859.3,45288.39,45288.39,0.0,1321.83,1321.83,safe,104814.06,104789.37,0.0,2024
ujani majuli,2265.3,19615.05,19615.05,0.0,1541.99,1541.99,safe,41795.66,41632.0,0.0,2024
chakchaka (part),2051.5,3076.73,3076.73,0.0,1194.06,1194.06,safe,6846.0,6812.0,0.0,2024
balijana,2583.2,8949.63,8949.63,0.0,1606.96,1606.96,safe,27068.0,22357.79,0.0,2024
lumding,1884.8,21420.62,21420.62,0.0,6613.42,6613.42,safe,66905.0,63393.0,0.0,2024
gossaigaon,3102.4,15218.16,15218.16,0.0,866.12,866.12,safe,27324.0,27143.0,0.0,2024
gobardhana (part),3274.6,19457.85,19457.85,0.0,685.41,685.41,safe,38736.0,38689.93,0.0,2024
jalah,3274.6,30013.16,30013.16,0.0,842.05,842.05,safe,56639.0,56271.82,0.0,2024
kalaigaon (part),1951.2,4170.26,4170.26,0.0,1714.53,1714.53,safe,11095.0,11035.8,0.0,2024
nazira,2412.4,8879.43,8879.43,0.0,588.74,588.74,safe,23879.0,23801.0,0.0,2024
chenga,2051.5,8727.36,8727.36,0.0,2946.36,2946.36,safe,20538.0,20435.0,0.0,2024
pachim-mangaldai,1957.8,62.47,62.47,0.0,7.37,7.37,safe,201.2,200.17,0.0,2024
diyung valley,2791.8,20121.06,20121.06,0.0,74.08,74.08,safe,161213.0,74976.0,0.0,2024
mairabari (part),1884.8,2534.78,2534.78,0.0,801.08,801.08,safe,7549.0,7547.0,0.0,2024
binnakandi,3311.9,8416.57,8416.57,0.0,66.51,66.51,safe,46757.1,24602.22,0.0,2024
socheng,1122.2,23324.51,23324.51,0.0,131.72,131.72,safe,135640.0,111535.0,0.0,2024
rupahi,1884.8,6049.84,6049.84,0.0,1561.33,1561.33,safe,15534.0,15471.0,0.0,2024
barigog banbhag,1896.2,5580.12,5580.12,0.0,1571.87,1571.87,safe,14409.0,14301.0,0.0,2024
jugijan,1884.8,10756.04,10756.04,0.0,2822.75,2822.75,safe,27811.0,27169.0,0.0,2024
bilasipara (part),2752.8,5898.6,5898.6,0.0,1632.35,1632.35,safe,12678.0,12649.13,0.0,2024
tihu-barama,3274.6,1846.4,1846.4,0.0,76.47,76.47,safe,3694.0,3673.1,0.0,2024
bajiagaon,1884.8,7069.63,7069.63,0.0,1785.59,1785.59,safe,17759.0,17735.0,0.0,2024
chandrapur,1813.4,4948.26,4948.26,0.0,554.75,554.75,safe,21019.0,13761.0,0.0,2024
juria,1884.8,5930.83,5930.83,0.0,1681.59,1681.59,safe,15971.0,15094.0,0.0,2024
goroimari,1896.2,4806.25,4806.25,0.0,813.7,813.7,safe,15525.0,15329.0,0.0,2024
batadraba (part),1884.8,184.84,184.84,0.0,51.0,51.0,safe,636.0,596.0,0.0,2024
tapang,3311.9,4868.52,4868.52,0.0,55.09,55.09,safe,16279.8,14351.3,0.0,2024
kaliabor,1884.8,5282.56,5282.56,0.0,1725.66,1725.66,safe,15892.0,15470.0,0.0,2024
kuchdhowa,2583.2,7749.2,7749.2,0.0,1957.3,1957.3,safe,19699.0,18918.13,0.0,2024
kathiatoli,1884.8,14583.21,14583.21,0.0,3579.73,3579.73,safe,35360.0,34715.0,0.0,2024
udarbond,3311.9,10570.09,10570.09,0.0,129.71,129.71,safe,44674.8,23891.49,0.0,2024
sibsagar,2412.4,12531.69,12531.69,0.0,894.8,894.8,safe,33350.0,33322.0,0.0,2024
telahi,3270.3,13232.29,13232.29,0.0,772.03,772.03,safe,25958.0,25867.0,0.0,2024
amguri,2412.4,5160.89,5160.89,0.0,296.6,296.6,safe,14434.0,13725.0,0.0,2024
pub-chaiduar,1978.7,7945.55,7945.55,0.0,778.55,778.55,safe,26644.0,25661.0,0.0,2024
chamaria,1896.2,13754.26,13754.26,0.0,1543.69,1543.69,safe,31050.0,31037.0,0.0,2024
dimoria,1813.4,7440.29,7440.29,0.0,1147.62,1147.62,safe,39927.0,24770.0,0.0,2024
tihu (part),3274.6,319.63,319.63,0.0,9.11,9.11,safe,640.0,636.67,0.0,2024
manikpur (part),3102.4,8770.55,8770.55,0.0,2429.16,2429.16,safe,17488.0,16039.4031866478,0.0,2024
fekamari,2752.8,7078.72,7078.72,0.0,2052.61,2052.61,safe,15690.0,15650.62,0.0,2024
margherita,2322.6,35071.7,35071.7,0.0,2583.31,2583.31,safe,98919.0,96954.0,0.0,2024
pachim abhyapuri,2412.4,11293.34,11293.34,0.0,581.49,581.49,safe,25053.0,24938.0,0.0,2024
jorhat east,2265.3,13158.15,13158.15,0.0,474.02,474.02,safe,20954.85,19028.0,0.0,2024
dullavcherra,3751.0,16625.8,16625.8,0.0,202.37,202.37,safe,51918.0,42750.0,0.0,2024
lowairpoa,3751.0,15644.51,15644.51,0.0,172.33,172.33,safe,43235.0,40236.0,0.0,2024
tapattary,3102.4,7087.92,7087.92,0.0,2040.27,2040.27,safe,14209.0,12835.6653890119,0.0,2024
kapili (part),1884.8,3757.74,3757.74,0.0,989.78,989.78,safe,11919.0,11320.0,0.0,2024
pub nalbari,1896.2,4411.89,4411.89,0.0,1507.29,1507.29,safe,13091.0,12954.0,0.0,2024
nagrijuli,3274.6,14522.46,14522.46,0.0,417.73,417.73,safe,21523.0,21475.36,0.0,2024
dulongghat (part),1884.8,2606.48,2606.48,0.0,358.69,358.69,safe,7755.0,7155.0,0.0,2024
baghmara,1978.7,7585.74,7585.74,0.0,671.36,671.36,safe,24615.0,24327.0,0.0,2024
debitola (part),3102.4,21932.17,21932.17,0.0,978.75,978.75,safe,38070.0,37936.0,0.0,2024
katlicherra,2838.3,11563.81,11563.81,0.0,60.59,60.59,safe,36891.0,35484.0,0.0,2024
